course_code,course_name,number_of_units,is_offered_in_sem1,is_offered_in_sem1
EL4252,Interactional Discourse,4,True,False
EL4252HM,Interactional Discourse,5,True,False
EL4253,"Language, Gender and Sexual Identities",4,True,False
EL4253HM,"Language, Gender and Sexual Identities",5,True,False
EL4258,Metapragmatics and Language Ideology,4,True,False
EL4258HM,Metapragmatics and Language Ideology,5,True,False
EL4401,Honours Thesis,8,True,True
EL4401HM,Honours Thesis,15,True,True
EL4660,Independent Study,4,True,True
EL4660HM,Independent Study,5,True,True
EL4880D,Experimental Syntax,4,False,True
EL4880DHM,Experimental Syntax,5,False,True
EL4880F,Grammar and Language Processing,4,False,True
EL4880FHM,Grammar and Language Processing,5,False,True
EL5102,Phonetics and Phonology,4,False,True
EL5102R,Phonetics and Phonology,5,False,True
EL5103,Language in Society,4,False,True
EL5103R,Language in Society,5,False,True
EL5204R,Linguistic Typology,5,True,False
EL5206R,Advanced Psycholinguistics,5,True,False
EL5216R,Corpus Linguistics,5,False,True
EL5251R,Approaches to Discourse,5,False,True
EL5252R,Language Variation and Change,5,False,True
EL5255R,Second Language Writing,5,True,False
EL5270R,Explorations in Applied Linguistics,5,True,False
EL5660,Independent Study,4,True,True
EL6660,Independent Study,4,True,True
EL6770,Graduate Research Seminar,4,True,False
EL6880,Topics in Grammatical Theory,4,True,False
EL6881,Topics in Language and Cognition,4,True,True
EL6882,Topics in Language and Society,4,False,True
EL6884,Topics in Applied Linguistics,4,True,True
ELC5104,Approaches to Language,4,True,False
ELC5204,Linguistic Typology,4,True,False
ELC5206,Advanced Psycholinguistics,4,True,False
ELC5216,Corpus Linguistics,4,False,True
ELC5251,Approaches to Discourse,4,False,True
ELC5252,Language Variation and Change,4,False,True
ELC5255,Second Language Writing,4,True,False
ELC5270,Explorations in Applied Linguistics,4,True,False
EM1201,English for Academic Purposes (Music) 1,0,True,False
EM1202,English for Academic Purposes (Music) 2,0,True,True
EN1101E,An Introduction to Literary Studies,4,True,True
EN2202,Critical Reading,4,False,True
EN2203,Introduction to Film Studies,4,False,True
EN2206,Art and Social Justice,4,False,True
EN2207,Gender and Sexuality in Literature,4,True,False
EN2275,Writing About Literature,4,True,False
EN3220,From the “Age of Epic” to the “Age of TV”,4,False,True
EN3222,The Eighteenth Century,4,True,False
EN3224,The Twentieth Century,4,False,True
EN3229,Shakespeare in His Time and Ours,4,False,True
EN3241,Literature and Psychoanalysis,4,False,True
EN3242,History of Film,4,True,False
EN3243,S/F: Science Fiction and Fantasy,4,True,False
EN3248,Reading the Horror Film,4,True,False
EN3249,"Introduction to Visual Culture: Art, Film and Media",4,True,False
EN3252,The Genealogy of Affect Theory,4,True,False
EN3253,Strange Times: Issues in Contemporary Literature,4,False,True
EN3263,Singapore Literature in Context,4,True,False
EN3264,In Other Wor(l)ds: Post ‐colonial Theory & Literature,4,True,False
EN3551,FASS Undergraduate Research Opportunity (UROP),4,True,True
EN4232,Topics in American Literature,4,True,False
EN4232HM,Topics in American Literature,5,True,False
EN4234,Pynchon and the Poetics of Information,4,True,False
EN4234HM,Pynchon and the Poetics of Information,5,True,False
EN4244,Topics in Cultural Studies,4,False,True
EN4244HM,Topics in Cultural Studies,5,False,True
EN4249,Autotheory and Contemporary Autofiction,4,False,True
EN4249HM,Autotheory and Contemporary Autofiction,5,False,True
EN4251,Jonathan Swift,4,True,False
EN4251HM,Jonathan Swift,5,True,False
EN4252,The Ancient Greek and Roman Worlds in Cinema,4,False,True
EN4252HM,The Ancient Greek and Roman Worlds in Cinema,5,False,True
EN4261,Metafictions and the Novel,4,True,False
EN4261HM,Metafictions and the Novel,5,True,False
EN4267,Literature and Ecology,4,False,True
EN4267HM,Literature and Ecology,5,False,True
EN4268,"World Literature: Theories, Methods, Texts",4,False,True
EN4268HM,"World Literature: Theories, Methods, Texts",5,False,True
EN4401,Honours Thesis,8,True,True
EN4401HM,Honours Thesis,15,True,True
EN4660,Independent Study,4,True,True
EN4660HM,Independent Study,5,True,True
EN4880A,"Usurpation and Authority, 1558-1674",4,True,False
EN4880AHM,"Usurpation and Authority, 1558-1674",5,True,False
EN5235R,Politics and Literature,5,True,False
EN5238R,Twentieth Century Literature,5,False,True
EN5242R,Women Novelists,5,False,True
EN5244R,Shakespeare and Literary Theory,5,False,True
EN5247R,"Victorian Literature: History, Politics, Culture",5,True,False
EN5252R,"Movies, Spectatorship and Subjectivity",5,False,True
EN5253R,Writing in the Aftermath,5,False,True
EN5660,Independent Study,4,True,True
EN5880AR,Literature and the Environment,5,False,True
EN6660,Independent Study,4,True,True
EN6770,Graduate Research Seminar,4,False,True
EN6880,Topics in the New Literatures,4,True,True
EN6881,Topics in Literary History,4,True,True
EN6882,Advanced Topics in Cultural Studies,4,False,True
ENC5149,Literary Studies: Overview and Writing Practices,4,True,False
ENC5150,Survey of the Discipline: Methods and Approaches,4,True,False
ENC5151,Global Anglophone Literature,4,True,False
ENC5235,Politics and Literature,4,True,False
ENC5238,Twentieth Century Literature,4,False,True
ENC5242,Women Novelists,4,False,True
ENC5244,Shakespeare and Literary Theory,4,False,True
ENC5247,"Victorian Literature: History, Politics, Culture",4,True,False
ENC5252,"Movies, Spectatorship and Subjectivity",4,False,True
ENC5253,Writing in the Aftermath,4,False,True
ENC5660,Independent Study,4,True,True
ENC5880A,Literature and the Environment,4,False,True
ENV1101,Environmental Studies: An Interdisciplinary Overview,4,True,False
ENV2102,Environmental Law,4,False,True
ENV2103,The Environment and Public Health,4,True,False
ENV2288,Basic UROP in Environmental Studies I,4,True,True
ENV2289,Basic UROP in Environmental Studies II,4,True,True
ENV2301,Methods and Techniques for Environmental Studies,4,True,False
ENV2302,Communications for Environmental Studies,4,True,False
ENV3101,Environmental Challenges in Asia,4,True,False
ENV3102,Field Course in Environmental Studies,4,False,False
ENV3104,Socio-Ecological Assessment of Environmental Impacts,4,False,True
ENV3202A,Environmental Studies Internship Programme,4,False,False
ENV3206,Evaluating Environmental Sustainability,4,True,False
ENV3288,Advanced UROP in Environmental Studies I,4,True,True
ENV3288R,Advanced UROP in Environmental Studies I (REx),4,False,True
ENV3289,Advanced UROP in Environmental Studies II,4,True,True
ENV3289R,Advanced UROP in Environmental Studies II (REx),4,False,True
ENV4101,Environmental Management in Singapore,4,False,True
ES1000,Foundation Academic English,0,True,True
ES1103,English for Academic Purposes,4,True,True
ES2002,Business Communication for Leaders (BBA),4,True,True
ES2007D,Professional Communication,4,True,False
ES2631,Critique and Communication of Thinking and Design,4,True,True
ES2660,Communicating in the Information Age,4,True,True
ES5000,Graduate English Course (Basic Level),0,True,True
ES5001A,Graduate English Course (Intermediate Level),0,True,True
ES5101,Technical Communication for Engineers,0,False,True
ES5610,Academic Communication for Business,0,False,True
ESE2000,Chemistry for an Environmentally Sustainable Future,4,True,False
ESE2001,Environmental Challenges in the Anthropocene,4,True,False
ESE2101,Environmental Engineering Principles and Practice,4,True,False
ESE2102,Principles & Practice in Environmental Monitoring,4,False,True
ESE3101,Resource Management and Circular Economy,4,False,True
ESE3201,Air Quality in Changing Environments,4,True,False
ESE3301,Microbiology in Natural and Built Environments,4,False,True
ESE3401,Sustainable Urban Water Technologies,4,True,False
ESE4404,Bioenergy,4,False,True
ESE4406,Energy Systems and Climate Change Mitigation,4,False,True
ESE4501,Design Project,4,True,False
ESE4502N,Final Year Project,8,False,True
ESE4502R,B. Eng. Dissertation,8,True,True
ESE5001,Environmental Engineering Principles,4,True,True
ESE5001AB,Environmental Engineering Principles,4,True,True
ESE5003,Environmental Chemical Processes Analysis,4,True,False
ESE5004,Research Project,8,True,True
ESE5203,Aerosol Science and Technology,4,False,True
ESE5205,Sludge and Solid Waste Management,4,True,False
ESE5301,Environmental Microbiology and Biotechnology,4,True,False
ESE5401,Water Quality Management,4,False,True
ESE5404,Biological Treatment Processes,4,True,False
ESE5405,Water Treatment Processes,4,False,True
ESE5602,Environmental Management Systems,4,False,True
ESE5602AB,Environmental Management Systems,4,False,True
ESE5607,Green Catalysis,4,False,True
ESE5666,Industrial Attachment,4,True,True
ESE5880A,Topics in Environmental Engineering: Chem. & Lab Safety,4,True,False
ESE5880AB,Chem. & Lab Safety,4,True,False
ESE5880C,Topics in Env. Eng. - Environ Sys Planning & Analysis,4,False,True
ESE5901,Environmental Technology,4,False,True
ESE5999,Graduate Seminars,4,True,True
ESE6003,Advanced Environmental Chemical Process Analysis,4,True,False
ESE6301,Advanced Environmental Microbiology and Biotechnology,4,True,False
ESE6999,Doctoral Seminars,8,True,True
ESP1111,Engineering Principles In-Action,4,True,False
ESP2106,Principles of Continua,4,True,False
ESP2107,Numerical Methods and Statistics,4,True,False
ESP2110,Design Project,4,False,True
ESP2111,Sensor System Electronics,4,False,True
ESP3201,Machine Learning in Robotics and Engineering,4,True,False
ESP3903,Major Design Project 2,4,False,True
ESP4401,Optimization of Energy Systems,4,False,True
ESP4901,Research Project,8,True,True
ESP5402,Transport Phenomena in Energy Systems,4,False,True
ETP2271,Discovering Resilience and Purpose,2,True,True
ETP3201I,Innovation & Enterprise Internship,12,True,True
ETP3202I,Innovation & Enterprise Case Study & Analysis,8,True,True
ETP5301,Innovation & Enterprise Internship,8,True,False
ETP5311,GRIP Venture Creation Practicum,12,False,True
ETP5331,Intellectual Property Basics for Entrepreneurs,4,True,True
ETP5341,New Venture Finance,4,True,True
EU2214,Introduction to Continental Philosophy,4,False,True
EU3224,Social Thought & Social Theory,4,False,True
EU3227,Continental European Philosophy,4,True,False
EU4224,Early Modern Europe and its World,4,False,True
EU4224HM,Early Modern Europe and its World,5,False,True
EU4401,Honours Thesis,15,True,True
EU4660,Independent Study,4,True,True
FAS1101,Writing Academically: Arts and Social Sciences,4,True,True
FAS2551,FASS Internship,4,True,True
FAS2551A,FASS Internship II,4,True,True
FAS2552,FASS Extended Internship,8,True,True
FAS2552A,FASS Extended Internship II,8,True,True
FAS2553,FASS Work Experience Internship,4,False,False
FAS2553A,FASS Work Experience Internship II,4,False,False
FAS3550,FASS Industry Seminar,2,False,True
FAS3551,FASS Capstone Career Preparation,2,False,True
FDP2011,"Special Mathematics Class 1, 2",8,True,True
FDP2012,Special Mathematics Class 3,4,False,True
FDP2021,"Special Physics Class 1, 2",8,True,True
FDP2022,Special Physics Class 3,4,False,True
FE5101,Derivatives And Fixed Income,4,True,False
FE5103,Equity Products and Exotics,4,False,True
FE5105,Corporate Financing and Risk,4,False,False
FE5107,Risk Analyses And Management,4,False,True
FE5108,Portfolio Theory And Investments,4,True,True
FE5110,Financial Engineering Project,4,True,True
FE5112,Stochastic Calculus and Quantitative Methods,4,True,False
FE5116,Programming and Advanced Numerical Methods,4,False,True
FE5208,Term Structure and Interest Rate Derivatives,4,False,True
FE5209,Financial Econometrics,4,True,False
FE5211,Seminar In Financial Engineering,4,False,False
FE5216,Financial Technology Innovations Seminar,4,False,False
FE5221,Trading Principles & Fundamentals,2,True,False
FE5222,Advanced Derivatives Pricing,4,True,False
FE5223,Introduction to Electronic Financial Market,2,True,False
FE5224,Current Topics In Applied Risk Management,2,False,True
FE5225,Machine Learning and FinTech,4,False,True
FE5226,C++ in Financial Engineering,4,True,False
FE5227,Commodities: Fundamentals and Modelling,2,False,True
FIN2704,Finance,4,True,True
FIN2704X,Finance,4,True,True
FIN3101A,Corporate Finance,4,False,True
FIN3101B,Corporate Finance,4,False,True
FIN3102A,Investment Analysis and Portfolio Management,4,False,True
FIN3102B,Investment Analysis and Portfolio Management,4,False,True
FIN3102C,Investment Analysis and Portfolio Management,4,False,True
FIN3103A,Financial Markets,4,False,True
FIN3103B,Financial Markets,4,False,True
FIN3103C,Financial Markets,4,False,True
FIN3113,Financial Statement Analysis,4,False,True
FIN3115,International Financial Management,4,False,True
FIN3116,Options and Futures,4,False,True
FIN3117,Bank Management,4,False,True
FIN3118,Financial Risk Management,4,False,True
FIN3120B,TIF: Transaction Banking,4,False,True
FIN3129,Independent Study in Finance,4,True,False
FIN3130,Financial Modelling,4,False,True
FIN3131,Fixed Income Securities,4,False,True
FIN3134,Household Finance,4,False,True
FIN3135,Consumer Banking Wealth Management,4,False,True
FIN3139,Independent Study in Finance,2,True,False
FIN3701A,Corporate Finance,4,True,True
FIN3701B,Corporate Finance,4,False,True
FIN3702A,Investment Analysis and Portfolio Management,4,True,True
FIN3702B,Investment Analysis and Portfolio Management,4,True,True
FIN3702C,Investment Analysis and Portfolio Management,4,False,True
FIN3703A,Financial Markets,4,True,True
FIN3703B,Financial Markets,4,True,True
FIN3703C,Financial Markets,4,False,True
FIN3711,International Financial Management,4,True,True
FIN3712,Options and Futures,4,False,True
FIN3713,Bank Management,4,True,True
FIN3714,Financial Risk Management,4,True,True
FIN3715,Risk and Insurance,4,True,False
FIN3716,Financial Modelling,4,True,True
FIN3717,Fixed Income Securities,4,False,True
FIN3719,Household Finance,4,True,True
FIN3720,Financial Statement Analysis,4,True,False
FIN3721,Consumer Banking Wealth Management,4,False,True
FIN3751,Independent Study in Finance,4,True,False
FIN3761A,TIF: Transaction Banking,4,True,True
FIN4112G,SIF: Private Equity,4,False,True
FIN4112L,SIF: Family Business & Wealth Management,4,False,True
FIN4116,Valuation and Mergers & Acquisitions,4,False,True
FIN4117,Measuring Success in Philanthropy and Impact Investing,4,False,True
FIN4118,Equity Research Seminar,4,False,True
FIN4119,Advanced Independent Study in Finance,4,True,False
FIN4122,Entrepreneurial Finance,4,False,True
FIN4123,FinTech Management,4,False,True
FIN4124,FinTech and Financial Data Analytics,4,False,True
FIN4125,Sustainability and Finance,4,False,True
