course_code,prerequisite_str
ST4233,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) ST3131:D)
ST4234,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) ST2132:D)
ST4238,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) MA3238:D, ST3236:D)"
ST4241,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) ST3242:D, ST2132:D)"
ST4245,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) ST3131:D)
ST4248,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (2) ST3131:D , ST3248:D )"
ST4250,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) ST3131:D)
ST4251,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) ST3131:D)
ST4253,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) ST2132:D, ST2334:D)"
SW3101,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) SW1101:D, SW1101E:D)"
SW3211,PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (1) SW2101:D )
TBA2103,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC2001:D)
TBA2105,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC2601:D)
TBA3102,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TBA2105:D)
TBA3222,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (14) TIC%:D, TBA%:D, TMA%:D)"
TBA3241,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (14) TIC%:D, TBA%:D, TMA%:D"
TBA4220,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TBA2103:D)
TBA4230,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (14) TIC%:D, TBA%:D, TMA%:D)"
TCE2407,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TTG1401, TG1401)"
TCE3115,PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN (COURSES (1) TCE2112)
TCE3116,PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN (COURSES (1) TCE2112)
TCE3121,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCE2407)
TCE3132,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCE2134, CE2134)"
TCE3155,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCE2155, CE2155)"
TCE3165,PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN (COURSES (1) TCE2155)
TCE3166,PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN (COURSES (1) TCE2155)
TCE4282,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (1) TCE2183 , CE2183 )"
TCE4401,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCE3001)
TCE5107,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TCE2112, TCE3116)"
TCE5510,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCE3165, CE3165)"
TCE5611,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCE3165)
TCN2116,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCN1111, CN1111E)"
TCN2121,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCN1111)
TCN2122,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TCN2411
)"
TCN2125,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TCN2122,CN2122E
)"
TCN2411,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TTG1401:D)
TCN3121,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCN2411)
TCN3124,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCN2122, CN2122E)"
TCN3132,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCN1111 AND COURSES (1) TCN2121 AND COURSES (1) TCN2125)
TCN3135,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCN2121 AND COURSES (1) TCN2122)
TCN3421,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCN2116 AND COURSES (1) TCN2121 AND COURSES (1) TCN2125)
TCN4119,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (5) TCN3124, TCN3135, TCN3121, TCN3132, TCN3421)"
TCN4122,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (4) TCN2116, TCN2121, TCN3124, TCN3132)"
TCN4124,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (4) CN3135E,TCN3135,CN3421E,TCN3421,CN4122E,TCN4122,TG2415,TTG2415
)"
TCN4205,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TCN2125, TCN3421)"
TCN4215,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TCN2122, TCN3132)"
TCN4216,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TCN1422)
TCN4233,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TCN2122, TCN2125)"
TCN4242,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TCN2411, TCN3421)"
TEE2003,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2002
)"
TEE2011,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2002
)"
TEE2023,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TTG1401
)"
TEE2028,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) EE2020E,TEE2020,TEE2026
)"
TEE2033,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) EE2023E,TEE2023
	AND
	COURSES (1) EE2011E,TEE2011
	AND
	COURSES (1) EE2021E,TEE2021,TEE2027
)"
TEE3131,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2023
)"
TEE3201,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2101
)"
TEE3331,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) TEE2023
TEE3501,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2021,TEE2027
)"
TEE4101,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2011
)"
TEE4204,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2003
)"
TEE4210,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2003
)"
TEE4305,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2023
)"
TEE4407,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2021,TEE2027
)"
TEE4436,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TEE2021,TEE2027
)"
TIC1002,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC1001:D)
TIC1201,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TMA1001:D)
TIC2001,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC1002:D)
TIC2002,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC2001:D)
TIC2003,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TIC2001:D, TIC2601:D)"
TIC2301,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC1002:D)
TIC2401,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC1002:D)
TIC2501,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC1002:D)
TIC2601,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC1002:D)
TIC2701,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC2001:D)
TIC2901,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (10) TIC%:D, TBA%:D, TMA%:D)"
TIC3001,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TIC2002:D, TIC2601:D)"
TIC3002,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TIC2002:D, TIC2601:D)"
TIC3301,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TIC2301:D, TIC2101:D)"
TIC3302,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (3) TIC2301:D, TIC2401:D, TIC2501:D)"
TIC4003,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC3001:D)
TIC4004,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC3001:D)
TIC4301,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TIC3301:D, TIC3302:D)"
TIC4302,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TIC3301:D, TIC3302:D)"
TIC4303,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TIC2002:D, TIC2301:D)"
TIC4304,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) TIC2601:D, TIC3302:D)"
TIC4305,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TIC3302:D)
TIE4203,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE2120,IE2120E,TIE2020
)"
TIE4212,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE2110
)"
TIE4213,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE3101
)"
TIE4242,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE2140
)"
TIE4246,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE2140
)"
TIE4252,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE3010
)"
TM4263,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) ME3162E
)"
TMA2101,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TMA1001:D)
TMA2102,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TMA1001:D)
TMA2103,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TMA2101:D)
TME2135,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TME2134, ME2134E)"
TME2142,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TME2401,TM2401
)"
TME3101,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TME2101,ME2101E
)"
TME3233,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (1) ME2135 , TME2135 , ME2135E )"
TME3251,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) TME2151, ME2151E"
TME4223,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) TME2121,TME3122,ME2121E,ME3122E
)"
TME4225,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TME3122, ME3122E)"
TME4245,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TME2142,ME2142E,TEE3331,EE3331E
)"
TME4263,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TME3162, ME3162E, TME2162, ME2162E)"
TRA3202,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TRA2101:D, CL2280:D, CL2281:D)"
TRA3203,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TRA2101:D, CL2280:D, CL2281:D)"
TS2232,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D)
TS2233,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D)
TS2235,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D)
TS2236,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D)
TS2237,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D)
TS2239,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D, EN1101E:D)"
TS2240,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D)
TS3222,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D)
TS3240,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D)
TS3242,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D)
TS3246,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) TS1101E:D, EN1101E:D)"
TSC3100,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (3) TIE2100, TIE2110, TIE2140)"
TSC3222,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE2110
)"
TSC3223,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE2140
)"
TSC3224,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE2110
)"
TSC3226,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE2110
)"
TSC4225,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) TIE2110
)"
TTG2401,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) TTG1401:D, TG1401:D"
UTC2107,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) GEM1902%:D, GEM1912%:D, UTC11%:D)"
UTC2113,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) GEM1902%:D, GEM1912%:D, UTC11%:D)"
UTC2116,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) GEM1902%:D, GEM1912%:D, UTC11%:D)"
UTC2400,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (1) UTC11%:D , UTC14%:D , UTC17%:D )"
UTC2402,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC11%:D, UTC14%:D, UTC17%:D)"
UTC2407,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC11%:D, UTC14%:D, UTC17%:D)"
UTC2410A,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC14%:D)
UTC2410B,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC11%:D, UTC14%:D, UTC17%:D)"
UTC2411,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC11%:D, UTC14%:D, UTC17%:D)"
UTC2415,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC11%:D, UTC14%:D, UTC17%:D)"
UTC2417,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) UTC14%:D, UTC11%:D, UTC17%:D"
UTC2420A,PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (1) UTC14%:D )
UTC2703,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) GEM1918:D,GEM1919:D,UTC1700:D,UTC1701:D,UTC1702%:D
)"
UTC2714,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC1700:D, UTC1701:D, UTC1702%:D)"
UTC2722,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) GEM1918:D, GEM1919:D, UTC1700:D, UTC1701:D, UTC1702%:D)"
UTC2723,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) GEM1918:D, GEM1919:D, UTC1700:D, UTC1701:D, UTC1702%:D)"
UTC2724,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) GEM1918:D, GEM1919:D, UTC1700:D, UTC1701:D, UTC1702%:D)"
UTC2728,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (1) UTC1700:D , UTC1701:D , UTC1702%:D )"
UTC2729,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC1700:D, UTC1701:D, UTC1702%:D)"
UTC2730,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC1700:D, UTC1701:D, UTC1702%:D)"
UTC2731,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC1700:D, UTC1701:D, UTC1702%:D)"
UTOA2001NM,PROGRAM_TYPES IF_IN Undergraduate Degree THEN GPA (4)
UTS2100,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) GEM1902%:D, GEM1912%:D, UTC11%:D)"
UTS2101,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) GEM1902%:D, GEM1912%:D, UTC11%:D)"
UTS2114,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) GEM1902%:D, GEM1912%:D, UTC11%:D)"
UTS2400,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC14%:D, UTC11%:D, UTC17%:D)"
UTS2402,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC11%:D, UTC14%:D, UTC17%:D)"
UTS2405,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC11%:D, UTC14%:D, UTC17%:D)"
UTS2408,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC11%:D, UTC14%:D, UTC17%:D)"
UTS2706,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC1700:D, UTC1701:D, UTC1702%:D)"
UTS2711,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC1700:D, UTC1701:D, UTC1702%:D)"
UTS2715,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC1700:D, UTC1701:D, UTC1702%:D)"
UTS2716,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) UTC1700:D, UTC1701:D, UTC1702%:D)"
YHU2209,"PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES (2) YCC1113:CS, YCC1114:C"
YHU2247,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YCC1111:CS,YCC1112:C
)"
YHU2279,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YCC1114:C
)"
YHU2340,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (2) YCC1113:CS, YCC1114:C"
YHU3205,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C"
YHU3210,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (2) YCC1111:CS, YCC1112:C"
YHU3221,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C)"
YHU3239,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C)"
YHU3254,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (8) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C, YCC2121:C, YCC2137:C)"
YHU3265,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YCC1113:CS, YCC1114:C)"
YHU3267,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YCC1113:CS,YCC1114:C
)"
YHU3272,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YCC1111:CS,YCC1112:C
)"
YHU3274,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C"
YHU3294,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C)"
YHU3295,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C"
YHU3317,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C)"
YHU3339,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C)"
YHU3344,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (8) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C, YCC2121:C, YCC2137:C)"
YHU3345,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YCC1111:CS,YCC1112:C
)"
YHU3365,"COURSES (8) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C, YCC2121:C, YCC2137:C"
YHU3370,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C)"
YHU3382,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C"
YHU3385,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (6) YCC1111:CS, YCC1113:CS, YCC1121:CS, YCC1122:CS, YCC1112:C, YCC1114:C"
YHU3390,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (2) YCC1111:CS, YCC1112:C"
YHU4207,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (9) YCC1111:CS, YCC1112:C, YCC1113:CS, YCC1114:C, YCC1121:CS, YCC1122:CS, YCC1131:C, YCC2121:C, YCC2137:C)"
YHU4217,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YCC1111:CS, YCC1112:C)"
YHU4218,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YHU2212:D
)"
YHU4225,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (9) YCC1111:CS,YCC1113:CS,YCC1121:CS,YCC1122:CS,YCC1112:C,YCC1114:C,YCC1131:C,YCC2121:C,YCC2137:C
)"
YHU4231,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YCC2121:C
)"
YHU4243,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YHU2223:D, YHU3201:D, YHU3216:D, YHU3273:D, YHU3288:D)"
YHU4245,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YCC1113:CS, YCC1114:C)"
YHU4261,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YHU2319:D
YHU4268,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YHU2337:D, YHU3377:D"
YHU4272,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YCC1113:CS
YID2201,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YID1201:D
)"
YID2207,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YCC2121:C, YID1201:D)"
YID3211,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES YID1201
YID3224,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (2) YID1201:D, YID2207:D"
YID3226,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YCC2121:C
YID3227,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YID1201:D
YID3228,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YID1201:D)
YID3229,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YID1201:D
YID3230,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YID1201:D
YLL2201,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YLL1201:D
)"
YSC1212,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YCC1122:CS
)"
YSC2210,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YCC1122:CS
)"
YSC2216,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YCC1122:CS)
YSC2222,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES YSC2224
YSC2224,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC1207:D
)"
YSC2227,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YSC2221:D,YSC1212:D
)"
YSC2229,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
COURSES (1) YSC1212:D"
YSC2232,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC1212:D,YSC1216:D,YSC2203:D,YSC2209:D,YSC2239:D,YSS2211:D
)"
YSC2243,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSC1216:D)
YSC2244,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC1212:D
)"
YSC2250,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YCC1122:CS, YCC2137:C)"
YSC2259,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YCC1122:CS)
YSC3206,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC2209:D,YSC2232:D
)"
YSC3210,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YSC2203:D,YSC2205:D
)"
YSC3213,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC1207:D,YSC1213:D
)"
YSC3217,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSC2221:D, YSC1212:D)"
YSC3224,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YSC1207:D,YSC1213:D
)"
YSC3232,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSC2221:D, YSC1212:D)"
YSC3235,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YCC1122:CS
YSC3236,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC1212:D
)"
